,Sha1ID,MoreThan10,Malicious,Day_Array,Hour_Array,Mean,Std,Size
49,233719,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,578
50,234445,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,914
51,244126,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,114827
52,245359,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,832504
53,253142,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,907
54,256967,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,1863298
55,258758,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,15352
56,259001,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,820224
57,265519,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,33733
58,268584,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,783360
59,270554,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,783360
60,281357,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,2796291
61,282386,False,True,[0 0 0 0 1 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,2022446
62,284025,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,886
63,284553,False,True,[0 0 0 0 1 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,791536
64,285444,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,79872
65,304639,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,22387
66,321528,False,True,[0 0 0 0 0 0 0 1 2 1 0 0],,0.3333333333333333,0.6513389472789296,230912
67,323122,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
68,324943,False,True,[0 0 0 0 0 0 0 0 0 2 1 0],,0.25,0.621581560508061,328704
69,335998,False,True,[0 0 2 0 0 0 0 0 0 0 0 0],,0.16666666666666666,0.5773502691896257,799744
70,344892,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,365
71,350642,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
72,352197,False,True,[0 0 0 0 0 0 1 1 0 0 0 0],,0.16666666666666666,0.38924947208076144,642560
73,355140,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
74,358603,False,True,[0 1 0 0 0 0 0 0 1 0 0 0],,0.16666666666666666,0.38924947208076144,662016
75,366905,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,25549
76,368504,False,True,[0 1 0 0 0 0 0 0 0 1 0 0],,0.16666666666666666,0.3892494720807615,82944
77,394015,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
78,397443,False,True,[0 0 0 0 0 1 2 0 0 0 0 0],,0.25,0.621581560508061,3338752
79,401003,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,8164
80,406121,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,783360
81,412719,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,820224
82,415978,False,True,[1 0 1 0 1 0 0 0 0 0 0 0],,0.25,0.45226701686664544,7153786
83,432147,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,75264
84,435606,False,True,[0 0 0 0 0 0 1 0 0 1 0 0],,0.16666666666666666,0.3892494720807615,783352
85,445491,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,124062
86,451388,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,799744
87,452663,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,38400
88,455683,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,48209
89,468919,True,True,[ 0  0  0  0  0  0  0  0  0  0 25  0],,2.0833333333333335,7.216878364870324,575432
90,477587,False,True,[1 1 0 0 0 0 1 0 0 0 0 0],,0.25,0.45226701686664544,602112
91,488638,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,434330
92,491662,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,663778
93,494956,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,2946256
94,498519,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,220454
95,498966,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,508928
96,500051,False,True,[0 0 1 0 0 0 0 0 1 0 0 0],,0.16666666666666666,0.38924947208076144,4805120
97,504615,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,489472
